'id_car_model','id_car_make','name','date_create','date_update','id_car_type'
'2163','176','Passo Sette','1401428410','1472596217','1'
'2164','176','Picnic','1401428410','1472596226','1'
'2165','176','Platz','1401428410','1472596227','1'
'2166','176','Porte','1401428410','1472596227','1'
'2167','176','Premio','1401428410','1472596323','1'
'2168','176','Previa','1401428410','1472596323','1'
'2169','176','Prius C','1401428410','1472596323','1'
'2170','176','Prius','1401428410','1472596324','1'
'2171','176','Prius V','1401428410','1472596324','1'
'2172','176','Probox','1401428410','1472596333','1'
'2173','176','Progres','1401428410','1472596334','1'
'2174','176','Pronard','1401428410','1472596334','1'
'2175','176','Ractis','1401428410','1472596334','1'
'2176','176','Raum','1401428410','1472596335','1'
'2177','176','RAV4','1401428410','1472596335','1'
'2180','176','Rush','1401428410','1472596345','1'
'2181','176','Sai','1401428410','1505764113','1'
'2182','176','Scepter','1401428410','1472596345','1'
'2183','176','Sequoia','1401428410','1472596346','1'
'2184','176','Sera','1401428410','1472596346','1'
'2185','176','Sienna','1401428410','1472596346','1'
'2186','176','Sienta','1401428410','1472596347','1'
'2187','176','Soarer','1401428410','1472596347','1'
'2188','176','Soluna','1401428410','1472596347','1'
'2189','176','Sparky','1401428410','1472596348','1'
'2190','176','Sprinter Carib','1401428410','1472596348','1'
'2191','176','Sprinter Marino','1401428410','1472596348','1'
'2192','176','Sprinter Trueno','1401428410','1472596349','1'
'2193','176','Sprinter','1401428410','1472596349','1'
'2194','176','Starlet','1401428410','1472596443','1'
'2195','176','Succeed','1401428410','1472596443','1'
'2196','176','Supra','1401428410','1472596444','1'
'2197','176','Tacoma','1401428410','1472596444','1'
'2198','176','Tercel','1401428410','1472596444','1'
'2199','176','Town Ace','1401428410','1472596445','1'
'2200','176','Tundra','1401428410','1472596445','1'
'2201','176','Urban Cruiser','1401428410','1472596622','1'
'2202','176','Vanguard','1401428410','1472596625','1'
'2203','176','Vellfire','1401428410','1500587924','1'
'2204','176','Venza','1401428410','1472596626','1'
'2205','176','Verossa','1401428410','1472596626','1'
'2206','176','Verso','1401428410','1472596627','1'
'2207','176','Verso-S','1401428410','1472596627','1'
'2208','176','Vios','1401428410','1472596571','1'
'2209','176','Vista','1401428410','1472596572','1'
'2210','176','Vitz','1401428410','1472596572','1'
'2211','176','Voltz','1401428410','1472596572','1'
'2212','176','Voxy','1401428410','1472596573','1'
'2213','176','Will Cypha','1401428410','1472596573','1'
'2214','176','Will Vi','1401428410','1472596577','1'
'2215','176','Windom','1401428410','1472596577','1'
'2216','176','Wish','1401428410','1472596577','1'
'2217','176','Yaris','1401428410','1472596581','1'
'2218','176','Yaris Verso','1401428410','1472596581','1'
'2219','28','ELR','1404934818','1493899632','1'
'2220','35','Silverado','1404934827','1472596637','1'
'2221','37','Jumpy','1404934832','1472596637','1'
'2222','61','Scudo','1404934927','1472596668','1'
'2223','63','Bronco II','1404934930','1524672401','1'
'2225','116','Vito','1404935073','1472596669','1'
'2226','127','Primastar','1404935124','1472596751','1'
'2227','130','Vivaro','1404935132','1472596674','1'
'2228','135','108','1404935138','1513777235','1'
'2229','135','Expert','1404935138','1472596673','1'
'2230','147','Trafic','1404935178','1472596674','1'
'2232','167','Celerio','1404935237','1524439877','1'
'2233','184','Amarok','1404935295','1472596747','1'
'2234','184','California','1404935295','1472596747','1'
'2235','184','Caravelle','1404935295','1472596751','1'
'2236','184','Transporter','1404935295','1472596750','1'
'2237','26','F5','1405719001','1472596762','1'
'2238','47','Urvan','1405719032','1524672383','1'
'2239','63','Tourneo Custom','1405719050','1472596752','1'
'2240','79','Grace','1405719065','1524672437','1'
'2242','123','Minicab','1405719131','1524439334','1'
'2243','127','Caravan','1405719136','1472596669','1'
'2244','127','NV','1405719137','1524439408','1'
'2245','127','Urvan','1405719137','1472596773','1'
'2246','135','Bipper','1405719145','1524439542','1'
'2248','34','M11','1406652726','1472596763','1'
'2249','80','Q40','1406652797','1524672444','1'
'2251','167','Vitara','1406652928','1472596752','1'
'2254','34','Tiggo 5','1409165336','1524514987','1'
'2255','35','City Express','1409165338','1524672343','1'
'2256','51','Lancer','1409165364','1524672387','1'
'2257','59','Besturn X80','1409165373','1472596746','1'
'2258','67','SC7','1409165394','1472596675','1'
'2259','95','Sesto Elemento','1409165431','1524672462','1'
'2260','99','NX','1409165436','1472596670','1'
'2265','2','TLX','1411934754','1524515004','1'
'2267','34','Arrizo 7','1411934820','1524515003','1'
'2268','47','mi-Do','1411934851','1524514997','1'
'2269','89','Renegade','1411934923','1472596674','1'
'2270','101','Smily','1411934943','1472596581','1'
'2271','282','Boliger','1411935142','1472596762','1'
'2272','284','Tropica Roadster','1411935144','1524440339','1'
'2275','63','Courier','1414345592','1524672401','1'
'2277','71','Hover H5','1414345605','1524514983','1'
'2278','71','Hover H6','1414345605','1524514986','1'
'2279','101','Solano','1414345668','1472596669','1'
'2280','116','AMG GT','1414345697','1472596773','1'
'2285','79','Aslan','1416945631','1524672433','1'
'2286','88','XE','1416945654','1472596675','1'
'2287','97','Discovery Sport','1416945668','1472596670','1'
'2289','290','H6','1416956374','1472596761','1'
'2290','21','H530','1419455857','1493822382','1'
'2294','147','Dokker','1419456052','1508883006','1'
'2296','291','B10','1419456145','1524515004','1'
'2297','291','B11','1419456145','1524515003','1'
'2298','291','B12','1419456145','1524515003','1'
'2299','291','B3','1419456145','1524515003','1'
'2300','291','B4','1419456145','1524515002','1'
'2301','291','B5','1419456145','1524515002','1'
'2302','291','B6','1419456145','1524515002','1'
'2303','291','B7','1419456145','1524515000','1'
'2304','291','B8','1419456145','1524515000','1'
'2308','291','D10','1419456145','1524514999','1'
'2309','291','D3','1419456145','1524514999','1'
'2310','291','D5','1419456145','1524514997','1'
'2311','291','Roadster S','1419456145','1524515007','1'
'2312','291','XD3','1419456145','1524514997','1'
'2313','18','1M','1421879534','1472596763','1'
'2314','18','M3','1421879534','1472596772','1'
'2315','18','M4','1421879534','1524515007','1'
'2316','18','M5','1421879534','1524514989','1'
'2317','18','M6','1421879534','1524514992','1'
'2318','18','X5 M','1421879534','1524514993','1'
'2319','18','X6 M','1421879534','1493822008','1'
'2320','18','Z3 M','1421879534','1524514995','1'
'2321','18','Z4 M','1421879534','1524514996','1'
'2366','151','Streetwise','1421879738','1524515008','1'
'2372','167','Samurai','1421879763','1524439903','1'
'2374','176','Camry Solara','1421879774','1472596751','1'
'2375','176','Corolla Spacio','1421879774','1472596742','1'
'2376','176','Corolla Verso','1421879774','1472596668','1'
'2379','184','Up','1421879789','1472596746','1'
'2383','37','C-Zero','1422313052','1524672369','1'
'2387','135','iOn','1422313203','1524515007','1'
'2389','157','Mii','1422313232','1524515006','1'
'5811','71','Voleex C30','1425011394','1524515008','1'
'5812','166','Levorg','1425011537','1524515008','1'
'18960','24','Veyron','1429392666','1472679735','1'
'18961','75','Statesman','1429392797','1472679735','1'
'18965','116','GLE-class','1429392919','1472679735','1'
'18972','227','3159 \"Bars\"','1429393207','1472679769','1'
'19066','63','Explorer Sport Trac','1432141082','1472673643','1'
'19067','63','Spectron','1432141082','1524672407','1'
'19068','63','Telstar','1432141082','1524672407','1'
'19074','130','Karl','1432141271','1511172675','1'
'19078','290','H2','1432141514','1472673435','1'
'19079','290','H8','1432141514','1472673435','1'
'19085','3589','3','1432141519','1487850386','1'
'19086','3589','4','1432141519','1477127172','1'
'19137','21','H230','1433454194','1493822274','1'
'19139','147','Kadjar','1433454607','1513777311','1'
'19140','165','Nomad','1433454663','1472679906','1'
'19142','101','X50','1434655165','1495495937','1'
'19204','113','CX-3','1436206816','1524439213','1'
'19208','165','Tivoli','1436206983','1477127173','1'
'19209','215','Vesta','1436207065','1511212720','1'
'19210','215','XRAY','1436207065','1511212720','1'
'19211','290','H9','1436207123','1472680443','1'
'19234','147','Talisman','1437588907','1472676612','1'
'19257','3','2600','1439903826','1524672306','1'
'19259','15','S-series','1439903843','1524676274','1'
'19266','25','Special','1439903887','1524672330','1'
'19268','28','Series 62','1439903891','1524672333','1'
'19269','35','El Camino','1439903900','1472661813','1'
'19270','35','Stylemaster','1439903900','1524672354','1'
'19275','63','Galaxie','1439904003','1524672404','1'
'19276','63','Model A','1439904004','1524672405','1'
'19278','63','Torino','1439904004','1524672407','1'
'19279','73','S5','1439904019','1524515009','1'
'19282','113','Cosmo','1439904138','1524515009','1'
'19289','137','Barracuda','1439904206','1524439551','1'
'19290','137','Fury','1439904206','1524439553','1'
'19293','139','356','1439904210','1524439597','1'
'19294','149','Silver Cloud','1439904250','1524439698','1'
'19295','149','Silver Shadow','1439904250','1524439701','1'
'19296','149','Silver Wraith','1439904251','1524439704','1'
'19299','184','Karmann Ghia','1439904363','1472680460','1'
'19301','185','120','1439904365','1524440173','1'
'19302','192','T600','1439904374','1472680461','1'
'19303','192','Z300','1439904374','1472680461','1'
'19306','3664','Trumpf','1439904446','1524440349','1'
'19311','3666','Twelve','1439904484','1524440350','1'
'19313','3668','T98','1439904486','1524440352','1'
'19339','8','Hi-topic','1443121448','1524672311','1'
'19340','15','Bentayga','1443121459','1511354337','1'
'19343','80','Q30','1443121589','1474066225','1'
'19346','88','F-Pace','1443121691','1472664570','1'
'19350','149','Silver Dawn','1443121872','1524439699','1'
'19391','18','M2','1445023255','1487850387','1'
'19392','28','CT6','1445023345','1511172737','1'
'19395','147','Kwid','1445024062','1519115241','1'
'19396','172','Model X','1445024203','1472680695','1'
'19397','176','Mirai','1445024222','1488121159','1'
'19400','216','67','1445024342','1472680695','1'
'19401','3689','Gentra','1445024535','1472680696','1'
'19402','3689','Matiz','1445024535','1472680696','1'
'19404','76','Acty','1445472672','1524672420','1'
'19406','3689','Nexia','1445535858','1472680696','1'
'19459','9','DB5','1447237348','1524672312','1'
'19460','25','Limited','1447237514','1524672329','1'
'19461','28','XT5','1447237524','1493899782','1'
'19462','63','Fairlane','1447237747','1524672403','1'
'19466','176','2000GT','1447238382','1524439953','1'
'19468','3705','Gremlin','1447238664','1524440362','1'
'19515','63','Ranchero','1448492044','1524672406','1'
'19516','80','QX30','1448492069','1474066287','1'
'19517','129','Toronado','1448492233','1524439462','1'
'19520','37','DS','1450391309','1524672369','1'
'19521','37','SM','1450391309','1524672371','1'
'19555','10','F103','1452947725','1524672317','1'
'19557','15','Mark VI','1452947735','1524672322','1'
'19558','15','R Type','1452947735','1524672322','1'
'19559','15','T-series','1452947736','1524672322','1'
'19570','76','Ascot Innova','1452947914','1472681108','1'
'19571','99','LC','1452947986','1474066291','1'
'19578','135','402','1452948092','1524439529','1'
'19582','176','Pixis','1452948211','1524440042','1'
'19601','3','1900','1455653228','1524672306','1'
'19607','35','Chevelle','1455653310','1493900547','1'
'19609','36','180','1455653313','1524672358','1'
'19611','36','Cordoba','1455653313','1524672360','1'
'19613','37','LN','1455653315','1524672371','1'
'19614','60','GTC4Lusso','1455653381','1496347518','1'
'19615','63','GT40','1455653405','1472681253','1'
'19616','92','Niro','1455653486','1511172788','1'
'19617','130','Kapitan','1455653602','1472681253','1'
'19618','135','203','1455653612','1524439515','1'
'19620','3689','R2','1455653891','1472681292','1'
'19688','135','Traveller','1456088847','1501527181','1'
'19689','9','DB11','1461509706','1493821286','1'
'19690','10','Q2','1461509707','1488121173','1'
'19691','10','SQ7','1461509707','1493821472','1'
'19692','24','Chiron','1461509764','1488116610','1'
'19693','32','CS75','1461509767','1493899410','1'
'19695','35','Bel Air','1461509769','1524672341','1'
'19696','35','C/K','1461509769','1524672344','1'
'19697','35','Deluxe','1461509769','1524672345','1'
'19698','42','Sens','1461509823','1472681646','1'
'19699','44','Rugger','1461509824','1524672380','1'
'19700','52','AX7','1461509827','1487641216','1'
'19701','60','488','1461509831','1474066384','1'
'19705','63','Zephyr','1461509883','1524672409','1'
'19707','79','Creta','1461509892','1472681109','1'
'19708','79','Entourage','1461509892','1472681369','1'
'19709','85','Hombre','1461509947','1524672449','1'
'19711','96','Flavia','1461509952','1524672464','1'
'19712','96','Voyager','1461509952','1524672465','1'
'19715','111','Levante','1461510006','1482066861','1'
'19719','116','GLC-class','1461510009','1472681692','1'
'19720','117','Eight','1461510009','1524439325','1'
'19722','123','Dignity','1461510063','1524439331','1'
'19723','123','Strada','1461510063','1524439336','1'
'19724','135','201','1461510070','1524439514','1'
'19725','135','202','1461510070','1524439514','1'
'19726','135','403','1461510070','1524439530','1'
'19727','135','404','1461510070','1524439530','1'
'19729','138','Catalina','1461510072','1524439565','1'
'19730','147','10','1461510124','1472681691','1'
'19732','147','8','1461510124','1472681691','1'
'19733','147','Caravelle','1461510124','1524439646','1'
'19734','147','Dauphine','1461510124','1472681688','1'
'19735','147','Floride','1461510124','1472681831','1'
'19736','147','Fregate','1461510124','1472681657','1'
'19737','147','Kaptur','1461510125','1472681657','1'
'19739','149','Camargue','1461510125','1524439692','1'
'19741','151','P4','1461510127','1524439723','1'
'19743','157','Ateca','1461510130','1513777372','1'
'19744','169','Xenon','1461510185','1524439926','1'
'19753','2','Vigor','1463096463','1524672304','1'
'19754','3','1750','1463096464','1524672306','1'
'19755','3','2000','1463096464','1524672306','1'
'19756','3','2300','1463096464','1524672306','1'
'19759','3','Dauphine','1463096464','1524672308','1'
'19760','3','Milano','1463096464','1524672309','1'
'19761','3','S.Z./R.Z.','1463096464','1472681692','1'
'19762','7','Spartana','1463096467','1493821217','1'
'19763','9','DB2','1463096468','1524672312','1'
'19764','9','DB2/4','1463096468','1524672312','1'
'19765','9','DB4','1463096468','1524672312','1'
'19766','9','DB6','1463096468','1524672312','1'
'19767','9','Vantage','1463096468','1493821343','1'
'19768','10','4000','1463096470','1524672314','1'
'19769','10','5000','1463096470','1524672315','1'
'19770','10','Coupe S','1463096470','1472681697','1'
'19771','10','Fox','1463096470','1524672317','1'
'19772','18','1 serie','1463096474','1472681841','1'
'19773','18','2 serie','1463096474','1472681841','1'
'19774','18','2 serie Active Tourer','1463096474','1493821412','1'
'19775','18','3 serie','1463096474','1472681770','1'
'19776','18','4 serie','1463096474','1472681770','1'
'19777','18','5 serie','1463096474','1472681842','1'
'19778','18','6 serie','1463096474','1472681843','1'
'19779','18','7 serie','1463096474','1472681846','1'
'19780','18','8 serie','1463096474','1472681850','1'
'19781','18','M1','1463096474','1472681851','1'
'19782','21','BS6','1463096475','1472681851','1'
'19783','21','M2','1463096475','1472681892','1'
'19784','24','Type 57','1463096476','1524672328','1'
'19785','25','Rainier','1463096477','1472681873','1'
'19786','26','F7','1463096478','1524672331','1'
'19787','26','i6','1463096478','1524672331','1'
'19788','28','Calais','1463096478','1524672332','1'
'19789','28','Series 61','1463096478','1524672333','1'
'19790','28','Series 70','1463096478','1524672333','1'
'19791','28','SLS','1463096478','1524672333','1'
'19792','32','Eado XT','1463096481','1524672335','1'
'19793','32','Star Truck','1463096481','1524672335','1'
'19797','34','Arauca','1463096483','1524672336','1'
'19799','34','Cowin','1463096483','1524672336','1'
'19800','34','E5','1463096483','1524672336','1'
'19801','34','Eastar','1463096483','1493900292','1'
'19802','34','Ego','1463096483','1524672336','1'
'19803','34','Elara','1463096483','1524672337','1'
'19804','34','Face','1463096483','1524672337','1'
'19805','34','Fengyun','1463096483','1524672337','1'
'19807','34','Fulwin','1463096483','1524672337','1'
'19808','34','Fulwin 2','1463096483','1524672337','1'
'19809','34','J1','1463096483','1524672337','1'
'19810','34','J11','1463096483','1524672337','1'
'19813','34','Karry','1463096483','1472681883','1'
'19814','34','Qiyun','1463096483','1524672338','1'
'19815','34','QQ3','1463096483','1524672338','1'
'19816','34','Riich 2','1463096483','1524672338','1'
'19818','34','Storm 2','1463096483','1524672338','1'
'19819','34','Windcloud','1463096483','1524672339','1'
'19820','35','150','1463096487','1524672339','1'
'19821','35','1700','1463096487','1524672339','1'
'19822','35','210','1463096487','1524672340','1'
'19823','35','400','1463096487','1524672340','1'
'19824','35','Agile','1463096487','1493900447','1'
'19825','35','Beat','1463096487','1472681884','1'
'19826','35','Biscayne','1463096487','1524672341','1'
'19827','35','Calibra','1463096487','1524672341','1'
'19828','35','Chevy II','1463096487','1524672343','1'
'19829','35','Chevy Van','1463096487','1472681884','1'
'19831','35','Commodore','1463096487','1524672344','1'
'19832','35','Corvair','1463096487','1472681885','1'
'19833','35','D20','1463096487','1472681885','1'
'19834','35','Delray','1463096487','1524672345','1'
'19835','35','Enjoy','1463096487','1493900664','1'
'19836','35','Fleetline','1463096487','1524672346','1'
'19837','35','Forester','1463096487','1472681886','1'
'19838','35','Grand Vitara','1463096487','1472681887','1'
'19839','35','Ipanema','1463096487','1472681887','1'
'19840','35','Jimny','1463096487','1472681888','1'
'19841','35','Kadett','1463096487','1472681893','1'
'19842','35','Kommando','1463096487','1472681893','1'
'19843','35','Lova','1463096487','1472681897','1'
'19844','35','Matiz','1463096487','1472681897','1'
'19845','35','Meriva','1463096487','1472681897','1'
'19846','35','Montana','1463096487','1472681898','1'
'19847','35','N200','1463096487','1493900821','1'
'19848','35','N300','1463096487','1472682003','1'
'19849','35','Nova','1463096487','1472681923','1'
'19850','35','Onix','1463096487','1472681923','1'
'19851','35','Opala','1463096487','1524672351','1'
'19852','35','Optra','1463096487','1493900931','1'
'19853','35','Prisma','1463096487','1472681924','1'
'19854','35','Samurai','1463096487','1472681925','1'
'19855','35','Senator','1463096487','1524672353','1'
'19856','35','Sonora','1463096487','1472681925','1'
'19857','35','Spectrum','1463096487','1524672353','1'
'19858','35','Spin','1463096487','1493901000','1'
'19859','35','Sprint','1463096487','1524672354','1'
'19860','35','Swift','1463096487','1472681926','1'
'19861','35','Tacuma','1463096487','1493901051','1'
'19862','35','Task Force','1463096487','1524672355','1'
'19863','35','Tornado','1463096487','1472681930','1'
'19864','35','Trooper','1463096487','1493901151','1'
'19865','35','Utility','1463096487','1472681930','1'
'19866','35','Vega','1463096487','1472681934','1'
'19867','35','Veraneio','1463096487','1524672357','1'
'19868','35','Vitara','1463096487','1472681934','1'
'19869','35','Vivant','1463096487','1472681934','1'
'19870','36','Alpine','1463096488','1524672359','1'
'19871','36','Avenger','1463096488','1524672359','1'
'19872','36','Centura','1463096488','1524672359','1'
'19873','36','Conquest','1463096488','1524672359','1'
'19874','36','Daytona','1463096488','1472681935','1'
'19875','36','Delta','1463096488','1524672360','1'
'19876','36','Drifter','1463096488','1524672360','1'
'19877','36','Executive','1463096488','1524672360','1'
'19879','36','Horizon','1463096488','1524672361','1'
'19880','36','Hunter','1463096488','1524672361','1'
'19881','36','Lancer','1463096488','1524672361','1'
'19882','36','Laser','1463096488','1524672362','1'
'19883','36','Newport','1463096488','1524672362','1'
'19884','36','Sunbeam','1463096488','1524672364','1'
'19885','36','Valiant','1463096488','1524672364','1'
'19886','36','Valiant Galant','1463096488','1524672364','1'
'19888','37','Axel','1463096490','1524672365','1'
'19889','37','Bijou','1463096490','1524672366','1'
'19890','37','C15','1463096490','1524672366','1'
'19892','37','C35','1463096490','1524672366','1'
'19893','37','C4 L','1463096490','1524672367','1'
'19894','37','Chanson','1463096490','1524672368','1'
'19895','37','C-Quatre','1463096490','1524672369','1'
'19896','37','C-Triomphe','1463096490','1524672369','1'
'19897','37','Dispatch','1463096490','1524672369','1'
'19898','37','Fukang','1463096490','1524672370','1'
'19900','37','ID','1463096490','1524672370','1'
'19902','37','Mehari','1463096490','1524672371','1'
'19903','37','Nemo','1463096490','1524672371','1'
'19905','37','Synergie','1463096490','1524672371','1'
'19906','40','1100','1463096492','1524672373','1'
'19907','40','1320','1463096492','1524672373','1'
'19908','40','1325 Liberta','1463096492','1472682016','1'
'19909','40','2000','1463096492','1524672373','1'
'19910','40','500','1463096492','1524672373','1'
'19911','40','D6','1463096492','1524672374','1'
'19912','40','Denem','1463096492','1524672374','1'
'19913','40','Gamma','1463096492','1524672374','1'
'19914','40','Pick-Up','1463096492','1524672374','1'
'19915','40','Shifter','1463096492','1524672374','1'
'19916','42','Alpheon','1463096494','1524672375','1'
'19917','42','Aranos','1463096494','1524672375','1'
'19918','42','Brougham','1463096494','1524672375','1'
'19919','42','Cielo','1463096494','1524672375','1'
'19920','42','Fantasy','1463096494','1524672375','1'
'19921','42','Imperial','1463096494','1524672376','1'
'19924','42','Maepsy','1463096494','1524672376','1'
'19925','42','Pointer','1463096494','1524672377','1'
'19926','42','Royale','1463096494','1524672377','1'
'19927','42','Veritas','1463096494','1524672377','1'
'19928','44','55 Wide','1463096495','1524672377','1'
'19929','44','Ayla','1463096495','1524672378','1'
'19930','44','Boon Luminas','1463096495','1524672378','1'
'19931','44','Compagno','1463096495','1524672378','1'
'19932','44','Consorte','1463096495','1524672378','1'
'19933','44','Domino','1463096496','1524672379','1'
'19934','44','Extol','1463096496','1524672379','1'
'19935','44','Fourtrak','1463096496','1524672379','1'
'19936','44','Gran Max','1463096496','1524672379','1'
'19937','44','Hijet','1463096496','1524672379','1'
'19938','44','Luxio','1463096496','1524672379','1'
'19939','44','Mebius','1463096496','1524672380','1'
'19940','44','Mira Cocoa','1463096496','1524672380','1'
'19941','44','Sportrak','1463096496','1524672380','1'
'19942','44','Taruna','1463096496','1524672381','1'
'19943','44','Valera','1463096496','1524672381','1'
'19944','44','Zebra','1463096496','1524672381','1'
'19945','45','DH27','1463096496','1472682020','1'
'19946','45','Super Eight','1463096496','1472682020','1'
'19947','45','V8','1463096496','1472682024','1'
'19948','47','1000','1463096498','1524672382','1'
'19949','47','1200','1463096498','1524672382','1'
'19950','47','200SX','1463096498','1524672382','1'
'19951','47','240Z / 260Z / 280Z','1463096498','1524672382','1'
'19952','47','510','1463096498','1524672382','1'
'19953','47','610','1463096498','1524672382','1'
'19954','47','710','1463096498','1524672382','1'
'19955','47','810','1463096498','1524672382','1'
'19956','47','B-210','1463096498','1524672382','1'
'19959','47','Fairlady','1463096498','1524672383','1'
'19960','47','Laurel','1463096498','1524672383','1'
'19961','47','Patrol','1463096498','1524672383','1'
'19962','47','Pickup','1463096498','1524672383','1'
'19964','51','330','1463096523','1524672385','1'
'19965','51','400','1463096523','1524672385','1'
'19966','51','440','1463096523','1524672385','1'
'19967','51','A100','1463096523','1524672385','1'
'19968','51','Aspen','1463096523','1524672385','1'
'19969','51','Attitude','1463096523','1524672385','1'
'19970','51','Brisa','1463096523','1524672385','1'
'19971','51','Colt','1463096523','1524672386','1'
'19972','51','Conquest','1463096523','1524672386','1'
'19973','51','Coronet','1463096523','1524672386','1'
'19974','51','Demon','1463096523','1524672386','1'
'19975','51','Diplomat','1463096523','1524672386','1'
'19976','51','Forza','1463096523','1524672386','1'
'19977','51','Matador','1463096523','1524672387','1'
'19978','51','Meadowbrook','1463096523','1524672387','1'
'19979','51','Mirada','1463096523','1524672387','1'
'19980','51','Phoenix','1463096523','1524672387','1'
'19981','51','Polara','1463096523','1524672387','1'
'19982','51','Power Wagon','1463096523','1524672387','1'
'19983','51','Raider','1463096523','1524672388','1'
'19984','51','Ram 50','1463096523','1524672388','1'
'19985','51','Rampage','1463096523','1524672388','1'
'19986','51','Ram Van','1463096523','1524672388','1'
'19987','51','Royal','1463096523','1524672388','1'
'19988','51','SE','1463096523','1524672388','1'
'19990','51','St. Regis','1463096523','1524672388','1'
'19992','52','Future','1463096524','1524672389','1'
'19993','53','Orion M','1463096524','1524672390','1'
'19995','59','1020','1463096526','1524672390','1'
'19997','59','6371','1463096526','1505765351','1'
'19998','59','Besturn B90','1463096526','1524672391','1'
'19999','59','C131','1463096526','1524672391','1'
'20000','59','Jiabao','1463096526','1524672391','1'
'20001','59','Kun Cheng','1463096526','1524672391','1'
'20002','59','M80','1463096526','1524672391','1'
'20003','59','S80','1463096526','1472682024','1'
'20004','59','Sirius S80','1463096526','1524672391','1'
'20007','59','Vela','1463096526','1524672392','1'
'20008','59','Xiali N3','1463096526','1524672392','1'
'20009','59','Xiali N5','1463096526','1524672392','1'
'20010','59','Xiali N7','1463096526','1472682140','1'
'20011','60','250','1463096527','1524672392','1'
'20012','60','288 GTO','1463096527','1524672392','1'
'20013','60','308','1463096527','1524672393','1'
'20014','60','330','1463096527','1524672393','1'
'20015','60','365','1463096527','1524672393','1'
'20016','60','Berlinetta Boxer','1463096527','1524672394','1'
'20017','61','1100','1463096529','1524672395','1'
'20018','61','1200','1463096529','1524672395','1'
'20019','61','125','1463096529','1524672395','1'
'20020','61','1300/1500','1463096529','1524672395','1'
'20021','61','133','1463096529','1524672396','1'
'20022','61','1400','1463096529','1524672396','1'
'20023','61','147','1463096529','1524672396','1'
'20024','61','1800/2100','1463096529','1524672396','1'
'20025','61','2300','1463096529','1524672396','1'
'20028','61','850','1463096529','1524672396','1'
'20029','61','Brio','1463096529','1524672397','1'
'20030','61','Campagnola','1463096529','1524672397','1'
'20032','61','Dino','1463096529','1524672397','1'
'20034','61','Elba','1463096529','1524672397','1'
'20035','61','Marengo','1463096529','1524672398','1'
'20036','61','Mille','1463096529','1524672398','1'
'20037','61','Panorama','1463096529','1524672398','1'
'20038','61','Perla','1463096529','1524672398','1'
'20040','61','Premio','1463096529','1524672398','1'
'20041','61','Spazio','1463096529','1524672399','1'
'20042','61','Talento','1463096529','1524672399','1'
'20043','61','Tucan','1463096529','1524672399','1'
'20044','61','Viaggio','1463096529','1524672400','1'
'20045','61','Vivace','1463096529','1524672400','1'
'20046','61','Weekend','1463096529','1524672400','1'
'20047','63','Anglia','1463096533','1524672400','1'
'20048','63','Bantam','1463096533','1524672400','1'
'20049','63','Comete','1463096533','1524672401','1'
'20050','63','Corcel','1463096533','1524672401','1'
'20051','63','Corsair','1463096533','1524672401','1'
'20052','63','Cortina','1463096533','1524672401','1'
'20053','63','Del Rey','1463096533','1524672402','1'
'20054','63','Durango','1463096533','1524672402','1'
'20055','63','Econovan','1463096533','1524672402','1'
'20056','63','Elite','1463096533','1524672402','1'
'20057','63','E-series','1463096533','1472682049','1'
'20058','63','EXP','1463096533','1524672402','1'
'20062','63','Falcon','1463096533','1524672403','1'
'20063','63','Figo','1463096533','1524672403','1'
'20064','63','Freda','1463096533','1524672404','1'
'20065','63','F-Series','1463096533','1472682053','1'
'20066','63','GPW','1463096533','1524672404','1'
'20068','63','Ikon','1463096533','1524672404','1'
'20069','63','Lobo','1463096533','1524672405','1'
'20070','63','LTD II','1463096533','1524672405','1'
'20071','63','Mainline','1463096533','1524672405','1'
'20072','63','Pampa','1463096533','1524672406','1'
'20073','63','Pilot','1463096533','1524672406','1'
'20074','63','Pinto','1463096533','1524672406','1'
'20075','63','Popular','1463096533','1524672406','1'
'20076','63','Prefect','1463096533','1524672406','1'
'20077','63','Shelby','1463096533','1472682054','1'
'20078','63','Territory','1463096533','1524672407','1'
'20081','63','Vedette','1463096533','1524672408','1'
'20082','63','Verona','1463096533','1524672408','1'
'20083','63','Zodiac','1463096533','1524672409','1'
'20088','64','Sapu','1463096534','1524672409','1'
'20091','64','Tunland','1463096534','1474067247','1'
'20097','67','CD','1463096536','1524672410','1'
'20098','67','FC','1463096536','1524672410','1'
'20099','67','GE','1463096536','1524672410','1'
'20100','67','GX7','1463096536','1472682056','1'
'20101','67','HQ','1463096536','1524672411','1'
'20102','67','Otaka','1463096536','1472682056','1'
'20103','67','SL','1463096536','1524672411','1'
'20104','67','Uliou','1463096536','1524672411','1'
'20105','71','Steed','1463096539','1524672414','1'
'20106','71','Voleex C20R','1463096539','1524672414','1'
'20107','71','Voleex C50','1463096539','1472682056','1'
'20108','71','Voleex V80','1463096539','1524672414','1'
'20109','71','Wingle 5','1463096539','1472682057','1'
'20110','71','X240','1463096539','1524672415','1'
'20111','72','Junyi','1463096540','1524672415','1'
'20112','72','Lobo','1463096540','1524672415','1'
'20113','72','Luzun','1463096540','1524672415','1'
'20114','72','Minyi','1463096540','1524672415','1'
'20116','72','Saima','1463096540','1524672415','1'
'20117','72','Zhongyi','1463096540','1524672416','1'
'20118','73','2','1463096540','1472682057','1'
